weapon_id,slot_index,slot_type,modifiable,can_be_empty,default_component,default_in_options,option_index,component_id,component_name,component_source,is_default,source_file,snapshot_commit
M16A1,5,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,6,JAZZ_CombatScope_3x,Штурмовой прицел (3x),jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,7,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,8,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,9,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,10,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A1,5,Scope,true,true,,true,11,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/M16A1.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,1,Muzzle,true,true,,true,1,Suppressor,Глушитель,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,1,Muzzle,true,true,,true,2,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,1,Muzzle,true,true,,true,3,SuppressorImproved,Улучшенный глушитель,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,2,Barrel,false,false,BarrelNormal,true,1,BarrelNormal,Стандартный ствол,jazz,true,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,3,Magazine,true,false,MagNormal,true,1,MagLarge,Расширенный магазин,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,3,Magazine,true,false,MagNormal,true,2,MagNormal,Заводской магазин,jazz,true,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,3,Magazine,true,false,MagNormal,true,3,MagQuick,Быстросъемный магазин,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,4,Side,true,true,,true,1,Flashlight,Фонарик,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,4,Side,true,true,,true,2,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,4,Side,true,true,,true,3,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,4,Side,true,true,,true,4,UVDot,УФ-прицел,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,5,Handguard,true,false,Handguard,true,1,Handguard,Цевьё,jazz,true,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,5,Handguard,true,false,Handguard,true,2,M16A1LaunchHandGuard,Гранатомет,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,6,JAZZ_CombatScope_3x,Штурмовой прицел (3x),jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,7,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,8,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,9,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,10,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A2,6,Scope,true,true,,true,11,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/M16A2.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,1,Magazine,true,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,1,Magazine,true,false,MagNormal,true,2,MagSmall30_20,Магазин на 20 патрон,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,2,Under,true,true,,true,1,GrenadeLauncher,Гранатомет,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,2,Under,true,true,,true,2,VerticalGrip,Вертикальная рукоять,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,2,Under,true,true,,true,3,TacGrip,Тактическая рукоять,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,3,Side,true,true,,true,1,Flashlight,Фонарик,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,3,Side,true,true,,true,2,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,3,Side,true,true,,true,3,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,3,Side,true,true,,true,4,UVDot,УФ-прицел,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,4,Muzzle,true,true,,true,1,Compensator,Компенсатор,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,4,Muzzle,true,true,,true,2,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,4,Muzzle,true,true,,true,3,Suppressor,Глушитель,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,4,Muzzle,true,true,,true,4,SuppressorImproved,Улучшенный глушитель,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M16A4,5,Scope,true,true,DefaultIronsight_AR15,true,11,DefaultIronsight_AR15,Стандартный механический прицел,jazz,true,InventoryItem/M16A4.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1897,1,Muzzle,true,true,,true,1,DuckbillChoke,Плоский чок,jazz,false,InventoryItem/M1897.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1897,1,Muzzle,true,true,,true,2,FullChoke,Полный чок,jazz,false,InventoryItem/M1897.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,1,Barrel,true,false,BarrelNormal,true,1,BarrelNormal,Стандартный ствол,jazz,true,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,1,Barrel,true,false,BarrelNormal,true,2,BarrelShortImproved,Короткий нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,2,Stock,false,false,StockHeavy,true,1,StockHeavy,Тяжелый приклад,jazz,true,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,2,Stock,false,false,StockHeavy,true,2,StockNormal,Стандартный приклад,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,2,Stock,false,false,StockHeavy,true,3,StockLight,Легкий приклад,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,3,Magazine,true,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,3,Magazine,true,false,MagNormal,true,2,MagNormalFine,Улучшенный магазин,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,4,Under,true,true,,true,1,GrenadeLauncher_M14,Гранатомет,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,4,Under,true,true,,true,2,TacGrip_M14,Тактическая рукоять,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,4,Under,true,true,,true,3,VerticalGrip_M14,Вертикальная рукоять,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,4,Under,true,true,,true,4,Bipod_Under,Сошки,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,5,Muzzle,true,false,M14_Default_Muzzle,true,1,M14_Default_Muzzle,Стандартный дульный тормоз,jazz,true,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,5,Muzzle,true,false,M14_Default_Muzzle,true,2,Compensator,Компенсатор,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,5,Muzzle,true,false,M14_Default_Muzzle,true,3,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,5,Muzzle,true,false,M14_Default_Muzzle,true,4,Suppressor,Глушитель,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,5,Muzzle,true,false,M14_Default_Muzzle,true,5,SuppressorImproved,Улучшенный глушитель,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,6,Side,true,true,,true,1,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,6,Side,true,true,,true,2,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,6,Side,true,true,,true,3,UVDot,УФ-прицел,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,6,Side,true,true,,true,4,Flashlight,Фонарик,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,7,Handguard,true,false,HandguardM1A,true,1,HandguardM1ARail,Цевьё с рельсой,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,7,Handguard,true,false,HandguardM1A,true,2,HandguardM1A,Цевьё,jazz,true,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1A,8,Scope,true,true,,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/M1A.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1Garand,1,Scope,true,false,DefaultIronsight_AR15,true,1,JAZZ_Reflex_Garand,Коллиматор,jazz,false,InventoryItem/M1Garand.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1Garand,1,Scope,true,false,DefaultIronsight_AR15,true,2,JAZZ_Scope_Garand,Оптический Прицел M84 (2.2x),jazz,false,InventoryItem/M1Garand.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1Garand,1,Scope,true,false,DefaultIronsight_AR15,true,3,DefaultIronsight_AR15,Стандартный механический прицел,jazz,true,InventoryItem/M1Garand.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M1Garand,2,Muzzle,true,true,,true,1,Suppressor,Глушитель,jazz,false,InventoryItem/M1Garand.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,1,Barrel,true,false,BarrelNormal,true,1,BarrelHeavy,Утяжеленный ствол,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,1,Barrel,true,false,BarrelNormal,true,2,BarrelLong,Удлиненный ствол,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,1,Barrel,true,false,BarrelNormal,true,3,BarrelLongImproved,Удлиненный нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,1,Barrel,true,false,BarrelNormal,true,4,BarrelNormal,Стандартный ствол,jazz,true,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,1,Barrel,true,false,BarrelNormal,true,5,BarrelNormalImproved,Нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,1,Barrel,true,false,BarrelNormal,true,6,BarrelShort,Короткий ствол,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,1,Barrel,true,false,BarrelNormal,true,7,BarrelShortImproved,Короткий нарезной ствол с возрастающим шагом,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,2,Stock,false,false,StockHeavy,true,1,StockHeavy,Тяжелый приклад,jazz,true,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,2,Stock,false,false,StockHeavy,true,2,StockNormal,Стандартный приклад,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,2,Stock,false,false,StockHeavy,true,3,StockLight,Легкий приклад,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,3,Magazine,true,false,MagSmall20_10,true,1,MagNormal,Заводской магазин,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,3,Magazine,true,false,MagSmall20_10,true,2,MagSmall20_10,Магазин на 10 патрон,jazz,true,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,4,Under,true,true,,true,1,GrenadeLauncher_M14,Гранатомет,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,4,Under,true,true,,true,2,TacGrip_M14,Тактическая рукоять,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,4,Under,true,true,,true,3,VerticalGrip_M14,Вертикальная рукоять,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,4,Under,true,true,,true,4,Bipod_Under,Сошки,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,5,Muzzle,true,false,M14_Default_Muzzle,true,1,M14_Default_Muzzle,Стандартный дульный тормоз,jazz,true,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,5,Muzzle,true,false,M14_Default_Muzzle,true,2,Compensator,Компенсатор,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,5,Muzzle,true,false,M14_Default_Muzzle,true,3,ImprovisedSuppressor,Масляной фильтр,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,5,Muzzle,true,false,M14_Default_Muzzle,true,4,Suppressor,Глушитель,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,5,Muzzle,true,false,M14_Default_Muzzle,true,5,SuppressorImproved,Улучшенный глушитель,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,6,Side,true,true,,true,1,LaserDot,Лазерный целеуказатель,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,6,Side,true,true,,true,2,FlashlightDot,Тактическое устройство,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,6,Side,true,true,,true,3,UVDot,УФ-прицел,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,6,Side,true,true,,true,4,Flashlight,Фонарик,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,1,JAZZ_Reflex_Aimpoint5000,Коллиматор Aimpoint5000,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,2,JAZZ_Reflex_Closed,Коллиматор Закрытый,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,3,JAZZ_Reflex_Eotech,Коллиматор Eotech,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,4,JAZZ_Reflex_M68,Коллиматор Aimpoint M68,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,5,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,6,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,7,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,8,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,9,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M21,7,Scope,true,true,,true,10,JAZZ_Scope_Scout,Оптический Прицел Vortex Crossfire II Scout Scope (2-7x),jazz,false,InventoryItem/M21.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,1,Stock,true,false,StockNormal,true,1,StockHeavy,Тяжелый приклад,jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,1,Stock,true,false,StockNormal,true,2,StockLight,Легкий приклад,jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,1,Stock,true,false,StockNormal,true,3,StockNormal,Стандартный приклад,jazz,true,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,2,Bipod,true,true,,true,1,Bipod,Сошки,jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,3,Magazine,true,false,MagNormal,true,1,MagNormal,Заводской магазин,jazz,true,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,3,Magazine,true,false,MagNormal,true,2,MagLarge_5_10,Магазин на 10 патрон,jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,4,Scope,true,true,JAZZ_Scope_6x,true,1,JAZZ_CombatScope_2x,Штурмовой прицел (2x),jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,4,Scope,true,true,JAZZ_Scope_6x,true,2,JAZZ_CombatScope_ACOG,Штурмовой прицел ACOG (4x),jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,4,Scope,true,true,JAZZ_Scope_6x,true,3,JAZZ_NightScope,Ночной прицел (5х),jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,4,Scope,true,true,JAZZ_Scope_6x,true,4,JAZZ_Scope_6x,Оптический Прицел 1-6x,jazz,true,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
M24Sniper,4,Scope,true,true,JAZZ_Scope_6x,true,5,JAZZ_Scope_12x,Оптический Прицел Leupold Mark 4 (12x),jazz,false,InventoryItem/M24Sniper.lua,5db078dfb2c9206f39e491a1d26b6e7f1f6f1220
